country,code,region,income,year,che_gdp(%),hk_gdl(%),che_pc_usd,che,gdp_pc_usd,che_usd,Sex,Age_group_code,Age_Group,Number,Age_Stnd_Per_100k,Death_rate_per_100k
Ecuador,ECU,AMR,Upper-middle,2011,6.6,0.4,342,"5,217","5,203","5,217",All,Age_all,All,2197,13.4828987,12.85971647
Ecuador,ECU,AMR,Upper-middle,2011,6.6,0.4,342,"5,217","5,203","5,217",All,Age_all,All,2217,13.15688714,12.7606949
Ecuador,ECU,AMR,Upper-middle,2011,6.6,0.4,342,"5,217","5,203","5,217",All,Age_all,All,2582,15.04590962,14.63465452
Ecuador,ECU,AMR,Upper-middle,2011,6.6,0.4,342,"5,217","5,203","5,217",All,Age_all,All,2884,16.44376033,16.12211214
Ecuador,ECU,AMR,Upper-middle,2011,6.6,0.4,342,"5,217","5,203","5,217",All,Age_all,All,2116,14.42759256,13.26492743
Ecuador,ECU,AMR,Upper-middle,2011,6.6,0.4,342,"5,217","5,203","5,217",All,Age_all,All,2067,14.34632357,13.15934058
Ecuador,ECU,AMR,Upper-middle,2011,6.6,0.4,342,"5,217","5,203","5,217",All,Age_all,All,2437,17.52035571,15.74889553
Ecuador,ECU,AMR,Upper-middle,2011,6.6,0.4,342,"5,217","5,203","5,217",All,Age_all,All,2408,17.74923518,15.79649911
Ecuador,ECU,AMR,Upper-middle,2011,6.6,0.4,342,"5,217","5,203","5,217",All,Age_all,All,2682,20.24484101,17.86675835
Ecuador,ECU,AMR,Upper-middle,2012,6.9,0.4,390,"6,035","5,678","6,035",All,Age_all,All,2064,13.7288228,12.73129444
Ecuador,ECU,AMR,Upper-middle,2012,6.9,0.4,390,"6,035","5,678","6,035",All,Age_all,All,2051,13.235171,12.43699941
Ecuador,ECU,AMR,Upper-middle,2012,6.9,0.4,390,"6,035","5,678","6,035",All,Age_all,All,2208,13.96488004,13.15431941
Ecuador,ECU,AMR,Upper-middle,2012,6.9,0.4,390,"6,035","5,678","6,035",All,Age_all,All,2197,13.4828987,12.85971647
Ecuador,ECU,AMR,Upper-middle,2012,6.9,0.4,390,"6,035","5,678","6,035",All,Age_all,All,2217,13.15688714,12.7606949
Ecuador,ECU,AMR,Upper-middle,2012,6.9,0.4,390,"6,035","5,678","6,035",All,Age_all,All,2582,15.04590962,14.63465452
Ecuador,ECU,AMR,Upper-middle,2012,6.9,0.4,390,"6,035","5,678","6,035",All,Age_all,All,2884,16.44376033,16.12211214
Ecuador,ECU,AMR,Upper-middle,2012,6.9,0.4,390,"6,035","5,678","6,035",All,Age_all,All,2116,14.42759256,13.26492743
Ecuador,ECU,AMR,Upper-middle,2012,6.9,0.4,390,"6,035","5,678","6,035",All,Age_all,All,2067,14.34632357,13.15934058
Ecuador,ECU,AMR,Upper-middle,2012,6.9,0.4,390,"6,035","5,678","6,035",All,Age_all,All,2437,17.52035571,15.74889553
Ecuador,ECU,AMR,Upper-middle,2012,6.9,0.4,390,"6,035","5,678","6,035",All,Age_all,All,2408,17.74923518,15.79649911
Ecuador,ECU,AMR,Upper-middle,2012,6.9,0.4,390,"6,035","5,678","6,035",All,Age_all,All,2682,20.24484101,17.86675835
Ecuador,ECU,AMR,Upper-middle,2013,6.9,0.5,416,"6,546","6,050","6,546",All,Age_all,All,2064,13.7288228,12.73129444
Ecuador,ECU,AMR,Upper-middle,2013,6.9,0.5,416,"6,546","6,050","6,546",All,Age_all,All,2051,13.235171,12.43699941
Ecuador,ECU,AMR,Upper-middle,2013,6.9,0.5,416,"6,546","6,050","6,546",All,Age_all,All,2208,13.96488004,13.15431941
Ecuador,ECU,AMR,Upper-middle,2013,6.9,0.5,416,"6,546","6,050","6,546",All,Age_all,All,2197,13.4828987,12.85971647
Ecuador,ECU,AMR,Upper-middle,2013,6.9,0.5,416,"6,546","6,050","6,546",All,Age_all,All,2217,13.15688714,12.7606949
Ecuador,ECU,AMR,Upper-middle,2013,6.9,0.5,416,"6,546","6,050","6,546",All,Age_all,All,2582,15.04590962,14.63465452
Ecuador,ECU,AMR,Upper-middle,2013,6.9,0.5,416,"6,546","6,050","6,546",All,Age_all,All,2884,16.44376033,16.12211214
Ecuador,ECU,AMR,Upper-middle,2013,6.9,0.5,416,"6,546","6,050","6,546",All,Age_all,All,2116,14.42759256,13.26492743
Ecuador,ECU,AMR,Upper-middle,2013,6.9,0.5,416,"6,546","6,050","6,546",All,Age_all,All,2067,14.34632357,13.15934058
Ecuador,ECU,AMR,Upper-middle,2013,6.9,0.5,416,"6,546","6,050","6,546",All,Age_all,All,2437,17.52035571,15.74889553
Ecuador,ECU,AMR,Upper-middle,2013,6.9,0.5,416,"6,546","6,050","6,546",All,Age_all,All,2408,17.74923518,15.79649911
Ecuador,ECU,AMR,Upper-middle,2013,6.9,0.5,416,"6,546","6,050","6,546",All,Age_all,All,2682,20.24484101,17.86675835
Ecuador,ECU,AMR,Upper-middle,2014,6.8,0.5,436,"6,950","6,375","6,950",All,Age_all,All,2064,13.7288228,12.73129444
Ecuador,ECU,AMR,Upper-middle,2014,6.8,0.5,436,"6,950","6,375","6,950",All,Age_all,All,2051,13.235171,12.43699941
Ecuador,ECU,AMR,Upper-middle,2014,6.8,0.5,436,"6,950","6,375","6,950",All,Age_all,All,2208,13.96488004,13.15431941
Ecuador,ECU,AMR,Upper-middle,2014,6.8,0.5,436,"6,950","6,375","6,950",All,Age_all,All,2197,13.4828987,12.85971647
Ecuador,ECU,AMR,Upper-middle,2014,6.8,0.5,436,"6,950","6,375","6,950",All,Age_all,All,2217,13.15688714,12.7606949
Ecuador,ECU,AMR,Upper-middle,2014,6.8,0.5,436,"6,950","6,375","6,950",All,Age_all,All,2582,15.04590962,14.63465452
Ecuador,ECU,AMR,Upper-middle,2014,6.8,0.5,436,"6,950","6,375","6,950",All,Age_all,All,2884,16.44376033,16.12211214
Ecuador,ECU,AMR,Upper-middle,2014,6.8,0.5,436,"6,950","6,375","6,950",All,Age_all,All,2116,14.42759256,13.26492743
Ecuador,ECU,AMR,Upper-middle,2014,6.8,0.5,436,"6,950","6,375","6,950",All,Age_all,All,2067,14.34632357,13.15934058
Ecuador,ECU,AMR,Upper-middle,2014,6.8,0.5,436,"6,950","6,375","6,950",All,Age_all,All,2437,17.52035571,15.74889553
Ecuador,ECU,AMR,Upper-middle,2014,6.8,0.5,436,"6,950","6,375","6,950",All,Age_all,All,2408,17.74923518,15.79649911
Ecuador,ECU,AMR,Upper-middle,2014,6.8,0.5,436,"6,950","6,375","6,950",All,Age_all,All,2682,20.24484101,17.86675835
Ecuador,ECU,AMR,Upper-middle,2015,7.6,0.6,466,"7,551","6,131","7,551",All,Age_all,All,2064,13.7288228,12.73129444
Ecuador,ECU,AMR,Upper-middle,2015,7.6,0.6,466,"7,551","6,131","7,551",All,Age_all,All,2051,13.235171,12.43699941
Ecuador,ECU,AMR,Upper-middle,2015,7.6,0.6,466,"7,551","6,131","7,551",All,Age_all,All,2208,13.96488004,13.15431941
Ecuador,ECU,AMR,Upper-middle,2015,7.6,0.6,466,"7,551","6,131","7,551",All,Age_all,All,2197,13.4828987,12.85971647
Ecuador,ECU,AMR,Upper-middle,2015,7.6,0.6,466,"7,551","6,131","7,551",All,Age_all,All,2217,13.15688714,12.7606949
Ecuador,ECU,AMR,Upper-middle,2015,7.6,0.6,466,"7,551","6,131","7,551",All,Age_all,All,2582,15.04590962,14.63465452
Ecuador,ECU,AMR,Upper-middle,2015,7.6,0.6,466,"7,551","6,131","7,551",All,Age_all,All,2884,16.44376033,16.12211214
Ecuador,ECU,AMR,Upper-middle,2015,7.6,0.6,466,"7,551","6,131","7,551",All,Age_all,All,2116,14.42759256,13.26492743
Ecuador,ECU,AMR,Upper-middle,2015,7.6,0.6,466,"7,551","6,131","7,551",All,Age_all,All,2067,14.34632357,13.15934058
Ecuador,ECU,AMR,Upper-middle,2015,7.6,0.6,466,"7,551","6,131","7,551",All,Age_all,All,2437,17.52035571,15.74889553
Ecuador,ECU,AMR,Upper-middle,2015,7.6,0.6,466,"7,551","6,131","7,551",All,Age_all,All,2408,17.74923518,15.79649911
Ecuador,ECU,AMR,Upper-middle,2015,7.6,0.6,466,"7,551","6,131","7,551",All,Age_all,All,2682,20.24484101,17.86675835
Ecuador,ECU,AMR,Upper-middle,2016,7.4,0.7,451,"7,411","6,079","7,411",All,Age_all,All,2064,13.7288228,12.73129444
Ecuador,ECU,AMR,Upper-middle,2016,7.4,0.7,451,"7,411","6,079","7,411",All,Age_all,All,2051,13.235171,12.43699941
Ecuador,ECU,AMR,Upper-middle,2016,7.4,0.7,451,"7,411","6,079","7,411",All,Age_all,All,2208,13.96488004,13.15431941
Ecuador,ECU,AMR,Upper-middle,2016,7.4,0.7,451,"7,411","6,079","7,411",All,Age_all,All,2197,13.4828987,12.85971647
Ecuador,ECU,AMR,Upper-middle,2016,7.4,0.7,451,"7,411","6,079","7,411",All,Age_all,All,2217,13.15688714,12.7606949
Ecuador,ECU,AMR,Upper-middle,2016,7.4,0.7,451,"7,411","6,079","7,411",All,Age_all,All,2582,15.04590962,14.63465452
Ecuador,ECU,AMR,Upper-middle,2016,7.4,0.7,451,"7,411","6,079","7,411",All,Age_all,All,2884,16.44376033,16.12211214
Ecuador,ECU,AMR,Upper-middle,2016,7.4,0.7,451,"7,411","6,079","7,411",All,Age_all,All,2116,14.42759256,13.26492743
Ecuador,ECU,AMR,Upper-middle,2016,7.4,0.7,451,"7,411","6,079","7,411",All,Age_all,All,2067,14.34632357,13.15934058
Ecuador,ECU,AMR,Upper-middle,2016,7.4,0.7,451,"7,411","6,079","7,411",All,Age_all,All,2437,17.52035571,15.74889553
Ecuador,ECU,AMR,Upper-middle,2016,7.4,0.7,451,"7,411","6,079","7,411",All,Age_all,All,2408,17.74923518,15.79649911
Ecuador,ECU,AMR,Upper-middle,2016,7.4,0.7,451,"7,411","6,079","7,411",All,Age_all,All,2682,20.24484101,17.86675835
Ecuador,ECU,AMR,Upper-middle,2017,7.5,0.8,471,"7,861","6,246","7,861",All,Age_all,All,2064,13.7288228,12.73129444
Ecuador,ECU,AMR,Upper-middle,2017,7.5,0.8,471,"7,861","6,246","7,861",All,Age_all,All,2051,13.235171,12.43699941
Ecuador,ECU,AMR,Upper-middle,2017,7.5,0.8,471,"7,861","6,246","7,861",All,Age_all,All,2208,13.96488004,13.15431941
Ecuador,ECU,AMR,Upper-middle,2017,7.5,0.8,471,"7,861","6,246","7,861",All,Age_all,All,2197,13.4828987,12.85971647
Ecuador,ECU,AMR,Upper-middle,2017,7.5,0.8,471,"7,861","6,246","7,861",All,Age_all,All,2217,13.15688714,12.7606949
Ecuador,ECU,AMR,Upper-middle,2017,7.5,0.8,471,"7,861","6,246","7,861",All,Age_all,All,2582,15.04590962,14.63465452
Ecuador,ECU,AMR,Upper-middle,2017,7.5,0.8,471,"7,861","6,246","7,861",All,Age_all,All,2884,16.44376033,16.12211214
Ecuador,ECU,AMR,Upper-middle,2017,7.5,0.8,471,"7,861","6,246","7,861",All,Age_all,All,2116,14.42759256,13.26492743
Ecuador,ECU,AMR,Upper-middle,2017,7.5,0.8,471,"7,861","6,246","7,861",All,Age_all,All,2067,14.34632357,13.15934058
Ecuador,ECU,AMR,Upper-middle,2017,7.5,0.8,471,"7,861","6,246","7,861",All,Age_all,All,2437,17.52035571,15.74889553
Ecuador,ECU,AMR,Upper-middle,2017,7.5,0.8,471,"7,861","6,246","7,861",All,Age_all,All,2408,17.74923518,15.79649911
Ecuador,ECU,AMR,Upper-middle,2017,7.5,0.8,471,"7,861","6,246","7,861",All,Age_all,All,2682,20.24484101,17.86675835
Ecuador,ECU,AMR,Upper-middle,2018,7.8,0.4,495,"8,418","6,321","8,418",All,Age_all,All,2064,13.7288228,12.73129444
Ecuador,ECU,AMR,Upper-middle,2018,7.8,0.4,495,"8,418","6,321","8,418",All,Age_all,All,2051,13.235171,12.43699941
Ecuador,ECU,AMR,Upper-middle,2018,7.8,0.4,495,"8,418","6,321","8,418",All,Age_all,All,2208,13.96488004,13.15431941
Ecuador,ECU,AMR,Upper-middle,2018,7.8,0.4,495,"8,418","6,321","8,418",All,Age_all,All,2197,13.4828987,12.85971647
Ecuador,ECU,AMR,Upper-middle,2018,7.8,0.4,495,"8,418","6,321","8,418",All,Age_all,All,2217,13.15688714,12.7606949
Ecuador,ECU,AMR,Upper-middle,2018,7.8,0.4,495,"8,418","6,321","8,418",All,Age_all,All,2582,15.04590962,14.63465452
Ecuador,ECU,AMR,Upper-middle,2018,7.8,0.4,495,"8,418","6,321","8,418",All,Age_all,All,2884,16.44376033,16.12211214
Ecuador,ECU,AMR,Upper-middle,2018,7.8,0.4,495,"8,418","6,321","8,418",All,Age_all,All,2116,14.42759256,13.26492743
Ecuador,ECU,AMR,Upper-middle,2018,7.8,0.4,495,"8,418","6,321","8,418",All,Age_all,All,2067,14.34632357,13.15934058
Ecuador,ECU,AMR,Upper-middle,2018,7.8,0.4,495,"8,418","6,321","8,418",All,Age_all,All,2437,17.52035571,15.74889553
Ecuador,ECU,AMR,Upper-middle,2018,7.8,0.4,495,"8,418","6,321","8,418",All,Age_all,All,2408,17.74923518,15.79649911
Ecuador,ECU,AMR,Upper-middle,2018,7.8,0.4,495,"8,418","6,321","8,418",All,Age_all,All,2682,20.24484101,17.86675835
Ecuador,ECU,AMR,Upper-middle,2019,7.8,0.3,484,"8,401","6,233","8,401",All,Age_all,All,2064,13.7288228,12.73129444
Ecuador,ECU,AMR,Upper-middle,2019,7.8,0.3,484,"8,401","6,233","8,401",All,Age_all,All,2051,13.235171,12.43699941
Ecuador,ECU,AMR,Upper-middle,2019,7.8,0.3,484,"8,401","6,233","8,401",All,Age_all,All,2208,13.96488004,13.15431941
Ecuador,ECU,AMR,Upper-middle,2019,7.8,0.3,484,"8,401","6,233","8,401",All,Age_all,All,2197,13.4828987,12.85971647
Ecuador,ECU,AMR,Upper-middle,2019,7.8,0.3,484,"8,401","6,233","8,401",All,Age_all,All,2217,13.15688714,12.7606949
Ecuador,ECU,AMR,Upper-middle,2019,7.8,0.3,484,"8,401","6,233","8,401",All,Age_all,All,2582,15.04590962,14.63465452
Ecuador,ECU,AMR,Upper-middle,2019,7.8,0.3,484,"8,401","6,233","8,401",All,Age_all,All,2884,16.44376033,16.12211214
Ecuador,ECU,AMR,Upper-middle,2019,7.8,0.3,484,"8,401","6,233","8,401",All,Age_all,All,2116,14.42759256,13.26492743
Ecuador,ECU,AMR,Upper-middle,2019,7.8,0.3,484,"8,401","6,233","8,401",All,Age_all,All,2067,14.34632357,13.15934058
Ecuador,ECU,AMR,Upper-middle,2019,7.8,0.3,484,"8,401","6,233","8,401",All,Age_all,All,2437,17.52035571,15.74889553
Ecuador,ECU,AMR,Upper-middle,2019,7.8,0.3,484,"8,401","6,233","8,401",All,Age_all,All,2408,17.74923518,15.79649911
Ecuador,ECU,AMR,Upper-middle,2019,7.8,0.3,484,"8,401","6,233","8,401",All,Age_all,All,2682,20.24484101,17.86675835
Ecuador,ECU,AMR,Upper-middle,2020,8.4,0.2,472,"8,300","5,645","8,300",All,Age_all,All,2064,13.7288228,12.73129444
Ecuador,ECU,AMR,Upper-middle,2020,8.4,0.2,472,"8,300","5,645","8,300",All,Age_all,All,2051,13.235171,12.43699941
Ecuador,ECU,AMR,Upper-middle,2020,8.4,0.2,472,"8,300","5,645","8,300",All,Age_all,All,2208,13.96488004,13.15431941
Ecuador,ECU,AMR,Upper-middle,2020,8.4,0.2,472,"8,300","5,645","8,300",All,Age_all,All,2197,13.4828987,12.85971647
Ecuador,ECU,AMR,Upper-middle,2020,8.4,0.2,472,"8,300","5,645","8,300",All,Age_all,All,2217,13.15688714,12.7606949
Ecuador,ECU,AMR,Upper-middle,2020,8.4,0.2,472,"8,300","5,645","8,300",All,Age_all,All,2582,15.04590962,14.63465452
Ecuador,ECU,AMR,Upper-middle,2020,8.4,0.2,472,"8,300","5,645","8,300",All,Age_all,All,2884,16.44376033,16.12211214
Ecuador,ECU,AMR,Upper-middle,2020,8.4,0.2,472,"8,300","5,645","8,300",All,Age_all,All,2116,14.42759256,13.26492743
Ecuador,ECU,AMR,Upper-middle,2020,8.4,0.2,472,"8,300","5,645","8,300",All,Age_all,All,2067,14.34632357,13.15934058
Ecuador,ECU,AMR,Upper-middle,2020,8.4,0.2,472,"8,300","5,645","8,300",All,Age_all,All,2437,17.52035571,15.74889553
Ecuador,ECU,AMR,Upper-middle,2020,8.4,0.2,472,"8,300","5,645","8,300",All,Age_all,All,2408,17.74923518,15.79649911
Ecuador,ECU,AMR,Upper-middle,2020,8.4,0.2,472,"8,300","5,645","8,300",All,Age_all,All,2682,20.24484101,17.86675835
Ecuador,ECU,AMR,Upper-middle,2021,8.3,0.2,494,"8,798","5,965","8,798",All,Age_all,All,2064,13.7288228,12.73129444
Ecuador,ECU,AMR,Upper-middle,2021,8.3,0.2,494,"8,798","5,965","8,798",All,Age_all,All,2051,13.235171,12.43699941
Ecuador,ECU,AMR,Upper-middle,2021,8.3,0.2,494,"8,798","5,965","8,798",All,Age_all,All,2208,13.96488004,13.15431941
Ecuador,ECU,AMR,Upper-middle,2021,8.3,0.2,494,"8,798","5,965","8,798",All,Age_all,All,2197,13.4828987,12.85971647
Ecuador,ECU,AMR,Upper-middle,2021,8.3,0.2,494,"8,798","5,965","8,798",All,Age_all,All,2217,13.15688714,12.7606949
Ecuador,ECU,AMR,Upper-middle,2021,8.3,0.2,494,"8,798","5,965","8,798",All,Age_all,All,2582,15.04590962,14.63465452
Ecuador,ECU,AMR,Upper-middle,2021,8.3,0.2,494,"8,798","5,965","8,798",All,Age_all,All,2884,16.44376033,16.12211214
Ecuador,ECU,AMR,Upper-middle,2021,8.3,0.2,494,"8,798","5,965","8,798",All,Age_all,All,2116,14.42759256,13.26492743
Ecuador,ECU,AMR,Upper-middle,2021,8.3,0.2,494,"8,798","5,965","8,798",All,Age_all,All,2067,14.34632357,13.15934058
Ecuador,ECU,AMR,Upper-middle,2021,8.3,0.2,494,"8,798","5,965","8,798",All,Age_all,All,2437,17.52035571,15.74889553
Ecuador,ECU,AMR,Upper-middle,2021,8.3,0.2,494,"8,798","5,965","8,798",All,Age_all,All,2408,17.74923518,15.79649911
Ecuador,ECU,AMR,Upper-middle,2021,8.3,0.2,494,"8,798","5,965","8,798",All,Age_all,All,2682,20.24484101,17.86675835
El Salvador,SLV,AMR,Lower-middle,2017,8.4,0.4,336,"2,104","3,986","2,104",All,Age_all,All,2078,34.85486749,32.85311086
El Salvador,SLV,AMR,Lower-middle,2017,8.4,0.4,336,"2,104","3,986","2,104",All,Age_all,All,1501,24.66964847,23.61495014
El Salvador,SLV,AMR,Lower-middle,2017,8.4,0.4,336,"2,104","3,986","2,104",All,Age_all,All,1245,19.85328834,19.48928371
El Salvador,SLV,AMR,Lower-middle,2017,8.4,0.4,336,"2,104","3,986","2,104",All,Age_all,All,1464,22.9468494,22.80108885
El Salvador,SLV,AMR,Lower-middle,2017,8.4,0.4,336,"2,104","3,986","2,104",All,Age_all,All,1853,31.61452895,29.43546184
El Salvador,SLV,AMR,Lower-middle,2017,8.4,0.4,336,"2,104","3,986","2,104",All,Age_all,All,1422,24.8287825,22.69365009
El Salvador,SLV,AMR,Lower-middle,2017,8.4,0.4,336,"2,104","3,986","2,104",All,Age_all,All,1252,22.19867826,20.07078318
El Salvador,SLV,AMR,Lower-middle,2017,8.4,0.4,336,"2,104","3,986","2,104",All,Age_all,All,1143,20.59901065,18.40411376
El Salvador,SLV,AMR,Lower-middle,2017,8.4,0.4,336,"2,104","3,986","2,104",All,Age_all,All,1240,22.96942494,20.05215177
El Salvador,SLV,AMR,Lower-middle,2018,8.3,0.3,345,"2,166","4,146","2,166",All,Age_all,All,2078,34.85486749,32.85311086
El Salvador,SLV,AMR,Lower-middle,2018,8.3,0.3,345,"2,166","4,146","2,166",All,Age_all,All,1501,24.66964847,23.61495014
El Salvador,SLV,AMR,Lower-middle,2018,8.3,0.3,345,"2,166","4,146","2,166",All,Age_all,All,1245,19.85328834,19.48928371
El Salvador,SLV,AMR,Lower-middle,2018,8.3,0.3,345,"2,166","4,146","2,166",All,Age_all,All,1464,22.9468494,22.80108885
El Salvador,SLV,AMR,Lower-middle,2018,8.3,0.3,345,"2,166","4,146","2,166",All,Age_all,All,1853,31.61452895,29.43546184
El Salvador,SLV,AMR,Lower-middle,2018,8.3,0.3,345,"2,166","4,146","2,166",All,Age_all,All,1422,24.8287825,22.69365009
El Salvador,SLV,AMR,Lower-middle,2018,8.3,0.3,345,"2,166","4,146","2,166",All,Age_all,All,1252,22.19867826,20.07078318
El Salvador,SLV,AMR,Lower-middle,2018,8.3,0.3,345,"2,166","4,146","2,166",All,Age_all,All,1143,20.59901065,18.40411376
El Salvador,SLV,AMR,Lower-middle,2018,8.3,0.3,345,"2,166","4,146","2,166",All,Age_all,All,1240,22.96942494,20.05215177
El Salvador,SLV,AMR,Lower-middle,2019,8.8,0.2,377,"2,368","4,280","2,368",All,Age_all,All,2078,34.85486749,32.85311086
El Salvador,SLV,AMR,Lower-middle,2019,8.8,0.2,377,"2,368","4,280","2,368",All,Age_all,All,1501,24.66964847,23.61495014
El Salvador,SLV,AMR,Lower-middle,2019,8.8,0.2,377,"2,368","4,280","2,368",All,Age_all,All,1245,19.85328834,19.48928371
El Salvador,SLV,AMR,Lower-middle,2019,8.8,0.2,377,"2,368","4,280","2,368",All,Age_all,All,1464,22.9468494,22.80108885
El Salvador,SLV,AMR,Lower-middle,2019,8.8,0.2,377,"2,368","4,280","2,368",All,Age_all,All,1853,31.61452895,29.43546184
El Salvador,SLV,AMR,Lower-middle,2019,8.8,0.2,377,"2,368","4,280","2,368",All,Age_all,All,1422,24.8287825,22.69365009
El Salvador,SLV,AMR,Lower-middle,2019,8.8,0.2,377,"2,368","4,280","2,368",All,Age_all,All,1252,22.19867826,20.07078318
El Salvador,SLV,AMR,Lower-middle,2019,8.8,0.2,377,"2,368","4,280","2,368",All,Age_all,All,1143,20.59901065,18.40411376
El Salvador,SLV,AMR,Lower-middle,2019,8.8,0.2,377,"2,368","4,280","2,368",All,Age_all,All,1240,22.96942494,20.05215177
El Salvador,SLV,AMR,Lower-middle,2020,9.1,0.4,354,"2,231","3,903","2,231",All,Age_all,All,2078,34.85486749,32.85311086
El Salvador,SLV,AMR,Lower-middle,2020,9.1,0.4,354,"2,231","3,903","2,231",All,Age_all,All,1501,24.66964847,23.61495014
El Salvador,SLV,AMR,Lower-middle,2020,9.1,0.4,354,"2,231","3,903","2,231",All,Age_all,All,1245,19.85328834,19.48928371
El Salvador,SLV,AMR,Lower-middle,2020,9.1,0.4,354,"2,231","3,903","2,231",All,Age_all,All,1464,22.9468494,22.80108885
El Salvador,SLV,AMR,Lower-middle,2020,9.1,0.4,354,"2,231","3,903","2,231",All,Age_all,All,1853,31.61452895,29.43546184
El Salvador,SLV,AMR,Lower-middle,2020,9.1,0.4,354,"2,231","3,903","2,231",All,Age_all,All,1422,24.8287825,22.69365009
El Salvador,SLV,AMR,Lower-middle,2020,9.1,0.4,354,"2,231","3,903","2,231",All,Age_all,All,1252,22.19867826,20.07078318
El Salvador,SLV,AMR,Lower-middle,2020,9.1,0.4,354,"2,231","3,903","2,231",All,Age_all,All,1143,20.59901065,18.40411376
El Salvador,SLV,AMR,Lower-middle,2020,9.1,0.4,354,"2,231","3,903","2,231",All,Age_all,All,1240,22.96942494,20.05215177
El Salvador,SLV,AMR,Lower-middle,2021,9.7,0.3,442,"2,792","4,551","2,792",All,Age_all,All,2078,34.85486749,32.85311086
El Salvador,SLV,AMR,Lower-middle,2021,9.7,0.3,442,"2,792","4,551","2,792",All,Age_all,All,1501,24.66964847,23.61495014
El Salvador,SLV,AMR,Lower-middle,2021,9.7,0.3,442,"2,792","4,551","2,792",All,Age_all,All,1245,19.85328834,19.48928371
El Salvador,SLV,AMR,Lower-middle,2021,9.7,0.3,442,"2,792","4,551","2,792",All,Age_all,All,1464,22.9468494,22.80108885
El Salvador,SLV,AMR,Lower-middle,2021,9.7,0.3,442,"2,792","4,551","2,792",All,Age_all,All,1853,31.61452895,29.43546184
El Salvador,SLV,AMR,Lower-middle,2021,9.7,0.3,442,"2,792","4,551","2,792",All,Age_all,All,1422,24.8287825,22.69365009
El Salvador,SLV,AMR,Lower-middle,2021,9.7,0.3,442,"2,792","4,551","2,792",All,Age_all,All,1252,22.19867826,20.07078318
El Salvador,SLV,AMR,Lower-middle,2021,9.7,0.3,442,"2,792","4,551","2,792",All,Age_all,All,1143,20.59901065,18.40411376
El Salvador,SLV,AMR,Lower-middle,2021,9.7,0.3,442,"2,792","4,551","2,792",All,Age_all,All,1240,22.96942494,20.05215177
Grenada,GRD,AMR,Upper-middle,2010,5.4,0.1,366,113,"6,762",42,All,Age_all,All,24,20.05746624,21.89801002
Grenada,GRD,AMR,Upper-middle,2010,5.4,0.1,366,113,"6,762",42,All,Age_all,All,18,14.84329974,16.32490182
Grenada,GRD,AMR,Upper-middle,2010,5.4,0.1,366,113,"6,762",42,All,Age_all,All,28,20.91154601,25.25389181
Grenada,GRD,AMR,Upper-middle,2010,5.4,0.1,366,113,"6,762",42,All,Age_all,All,25,18.81021419,22.43077862
Grenada,GRD,AMR,Upper-middle,2010,5.4,0.1,366,113,"6,762",42,All,Age_all,All,21,14.65107878,18.74949778
Grenada,GRD,AMR,Upper-middle,2010,5.4,0.1,366,113,"6,762",42,All,Age_all,All,19,13.78942241,16.88543676
Grenada,GRD,AMR,Upper-middle,2010,5.4,0.1,366,113,"6,762",42,All,Age_all,All,21,16.6258836,18.58061776
Grenada,GRD,AMR,Upper-middle,2010,5.4,0.1,366,113,"6,762",42,All,Age_all,All,49,35.26892634,44.99458229
Grenada,GRD,AMR,Upper-middle,2010,5.4,0.1,366,113,"6,762",42,All,Age_all,All,26,21.723273,24.03623925
Grenada,GRD,AMR,Upper-middle,2010,5.4,0.1,366,113,"6,762",42,All,Age_all,All,29,23.3827928,26.99030211
Grenada,GRD,AMR,Upper-middle,2010,5.4,0.1,366,113,"6,762",42,All,Age_all,All,29,23.39824726,27.15457508
Grenada,GRD,AMR,Upper-middle,2010,5.4,0.1,366,113,"6,762",42,All,Age_all,All,24,21.35681105,22.59184999
Grenada,GRD,AMR,Upper-middle,2011,5.8,0.1,393,122,"6,775",45,All,Age_all,All,24,20.05746624,21.89801002
Grenada,GRD,AMR,Upper-middle,2011,5.8,0.1,393,122,"6,775",45,All,Age_all,All,18,14.84329974,16.32490182
Grenada,GRD,AMR,Upper-middle,2011,5.8,0.1,393,122,"6,775",45,All,Age_all,All,28,20.91154601,25.25389181
Grenada,GRD,AMR,Upper-middle,2011,5.8,0.1,393,122,"6,775",45,All,Age_all,All,25,18.81021419,22.43077862
Grenada,GRD,AMR,Upper-middle,2011,5.8,0.1,393,122,"6,775",45,All,Age_all,All,21,14.65107878,18.74949778
Grenada,GRD,AMR,Upper-middle,2011,5.8,0.1,393,122,"6,775",45,All,Age_all,All,19,13.78942241,16.88543676
Grenada,GRD,AMR,Upper-middle,2011,5.8,0.1,393,122,"6,775",45,All,Age_all,All,21,16.6258836,18.58061776
Grenada,GRD,AMR,Upper-middle,2011,5.8,0.1,393,122,"6,775",45,All,Age_all,All,49,35.26892634,44.99458229
Grenada,GRD,AMR,Upper-middle,2011,5.8,0.1,393,122,"6,775",45,All,Age_all,All,26,21.723273,24.03623925
Grenada,GRD,AMR,Upper-middle,2011,5.8,0.1,393,122,"6,775",45,All,Age_all,All,29,23.3827928,26.99030211
Grenada,GRD,AMR,Upper-middle,2011,5.8,0.1,393,122,"6,775",45,All,Age_all,All,29,23.39824726,27.15457508
Grenada,GRD,AMR,Upper-middle,2011,5.8,0.1,393,122,"6,775",45,All,Age_all,All,24,21.35681105,22.59184999
