,Region Code,Region Name,Country Code,Country Name,Year,Sex,Age group code,Age Group,Number,Percentage of cause-specific deaths out of total deaths,Age-standardized death rate per 100 000 standard population,Death rate per 100 000 population
307380,EU,Europe,LTU,Lithuania,2022,All,Age_all,All,752.0,1.75356776,12.04437777,26.55706228
307440,EU,Europe,LUX,Luxembourg,2022,All,Age_all,All,118.0,2.84131953,8.42031187,18.06759424
307506,CSA,Central and South America,MEX,Mexico,2021,All,Age_all,All,19469.0,1.77264702,14.98382626,14.94600706
307587,EU,Europe,MLT,Malta,2020,All,Age_all,All,68.0,1.66218528,6.46405228,15.40053857
307668,EU,Europe,MLT,Malta,2019,All,Age_all,All,50.0,1.35574837,5.55555946,11.35403704
307715,EU,Europe,MLT,Malta,2018,All,Age_all,All,51.0,1.38286334,4.53892575,11.61075292
307779,AF,Africa,MUS,Mauritius,2022,All,Age_all,All,271.0,2.09460504,17.61696056,21.46961495
307840,CSA,Central and South America,NIC,Nicaragua,2021,All,Age_all,All,771.0,2.16184388,12.67227027,11.50336783
307922,EU,Europe,NLD,Netherlands,2022,All,Age_all,All,3217.0,1.89110704,7.13175099,18.18010739
307970,EU,Europe,NLD,Netherlands,2021,All,Age_all,All,3058.0,1.78859696,6.69655804,17.4357865
308031,CSA,Central and South America,PAN,Panama,2021,All,Age_all,All,1127.0,4.56959818,24.89038549,25.72132101
308091,EU,Europe,POL,Poland,2021,All,Age_all,All,2463.0,0.47409421,3.54167506,6.52671427
308158,NAC,North America and the Caribbean,PRI,Puerto Rico,2021,All,Age_all,All,1067.0,3.2335293,18.12014827,37.72644263
308217,CSA,Central and South America,PRY,Paraguay,2021,All,Age_all,All,969.0,1.82571832,14.89536879,13.42172558
308281,AS,Asia,SGP,Singapore,2022,All,Age_all,All,237.0,0.92628781,3.13153852,5.81846535
308343,AS,Asia,SGP,Singapore,2021,All,Age_all,All,157.0,0.67468844,2.33802091,3.9379539
308406,EU,Europe,SRB,Serbia,2022,All,Age_all,All,1290.0,1.18128623,8.89346935,19.35643892
308476,EU,Europe,SVK,Slovakia,2021,All,Age_all,All,1162.0,1.5817917,11.07647914,21.38107778
308532,EU,Europe,SVK,Slovakia,2020,All,Age_all,All,622.0,1.05264939,6.07762435,11.39239834
308598,EU,Europe,SWE,Sweden,2022,All,Age_all,All,2643.0,2.78729844,8.14049274,25.20277362
308658,EU,Europe,SWE,Sweden,2021,All,Age_all,All,2428.0,2.63686617,7.5530665,23.31071595
308721,EU,Europe,SWE,Sweden,2020,All,Age_all,All,2312.0,2.34359161,7.43311712,22.33073793
308808,EU,Europe,SWE,Sweden,2019,All,Age_all,All,2170.0,2.43066446,7.25076234,21.1112351
308952,NAC,North America and the Caribbean,USA,United States of America,2021,All,Age_all,All,69780.0,2.01429985,11.84060081,20.96030059
309017,OA,Oceania,AUS,Australia,2022,All,Age_all,All,3013.0,1.57799088,5.04986774,11.58599283
309080,OA,Oceania,AUS,Australia,2021,All,Age_all,All,2668.0,1.55596638,4.67866556,10.38721902
309143,OA,Oceania,AUS,Australia,2020,All,Age_all,All,2377.0,1.47365158,4.28877458,9.26732823
309206,OA,Oceania,AUS,Australia,2019,All,Age_all,All,2667.0,1.57846143,4.96477781,10.52701132
309269,OA,Oceania,AUS,Australia,2018,All,Age_all,All,2484.0,1.565612,4.83772248,9.95062423
309330,EU,Europe,HUN,Hungary,2021,All,Age_all,All,949.0,0.60981487,4.60242534,9.85036169
309393,EU,Europe,HUN,Hungary,2020,All,Age_all,All,812.0,0.57587836,4.16669417,8.40549168
309456,AS,Asia,SAU,Saudi Arabia,2022,All,Age_all,All,1995.0,2.3685429,12.1121046,6.20042303
309519,AS,Asia,SAU,Saudi Arabia,2021,All,Age_all,All,1376.0,1.5932749,8.27037011,4.46979886
