,Region Code,Region Name,Country Code,Country Name,Year,Sex,Age group code,Age Group,Number,Percentage of cause-specific deaths out of total deaths,Age-standardized death rate per 100 000 standard population,Death rate per 100 000 population
524,CSA,Central and South America,MEX,Mexico,2011,All,Age_all,All,18408.0,3.19216456,17.59769176,15.9107349
525,CSA,Central and South America,MEX,Mexico,2012,All,Age_all,All,18552.0,3.15603597,17.3127715,15.81934229
526,CSA,Central and South America,MEX,Mexico,2013,All,Age_all,All,19152.0,3.21272745,17.52328117,16.1175272
527,CSA,Central and South America,MEX,Mexico,2014,All,Age_all,All,17475.0,2.82722615,15.62068223,14.5195309
528,CSA,Central and South America,MEX,Mexico,2020,All,Age_all,All,18619.0,1.74016176,14.64194178,14.44086128
529,CSA,Central and South America,MEX,Mexico,2019,All,Age_all,All,20544.0,2.81788667,16.52270143,16.10340177
530,CSA,Central and South America,MEX,Mexico,2018,All,Age_all,All,18889.0,2.67872464,15.47204619,14.96860452
531,CSA,Central and South America,MEX,Mexico,2017,All,Age_all,All,16763.0,2.43482631,13.96738127,13.43433203
532,CSA,Central and South America,MEX,Mexico,2016,All,Age_all,All,16805.0,2.50247194,14.32289738,13.62567096
533,CSA,Central and South America,MEX,Mexico,2015,All,Age_all,All,17032.0,2.65755434,14.837211,13.97689437
534,CSA,Central and South America,MEX,Mexico,2021,All,Age_all,All,19469.0,1.77264702,14.98382626,14.94600706
535,EU,Europe,NLD,Netherlands,2010,All,Age_all,All,2208.0,1.62283732,6.69961802,13.28888138
536,EU,Europe,NLD,Netherlands,2011,All,Age_all,All,2192.0,1.61484003,6.44004124,13.13119441
537,EU,Europe,NLD,Netherlands,2012,All,Age_all,All,2298.0,1.6319516,6.52636752,13.71533997
538,EU,Europe,NLD,Netherlands,2013,All,Age_all,All,3265.0,2.31158625,8.67926693,19.42939815
539,EU,Europe,NLD,Netherlands,2014,All,Age_all,All,3181.0,2.28482363,8.32361768,18.86153864
540,EU,Europe,NLD,Netherlands,2020,All,Age_all,All,3046.0,1.80580751,6.51125229,17.39370815
541,EU,Europe,NLD,Netherlands,2019,All,Age_all,All,3406.0,2.24248609,7.28004624,19.50615188
542,EU,Europe,NLD,Netherlands,2018,All,Age_all,All,3417.0,2.22804718,7.78880193,19.73273093
543,EU,Europe,NLD,Netherlands,2017,All,Age_all,All,3237.0,2.15492564,7.72644788,18.89281453
544,EU,Europe,NLD,Netherlands,2016,All,Age_all,All,3143.0,2.10943845,7.88516691,18.45532619
545,EU,Europe,NLD,Netherlands,2015,All,Age_all,All,3564.0,2.42228173,8.85497189,21.03905543
546,EU,Europe,NLD,Netherlands,2022,All,Age_all,All,3217.0,1.89110704,7.13175099,18.18010739
547,EU,Europe,NLD,Netherlands,2021,All,Age_all,All,3058.0,1.78859696,6.69655804,17.4357865
548,CSA,Central and South America,NIC,Nicaragua,2010,All,Age_all,All,790.0,4.12597274,16.5008013,13.56440905
549,CSA,Central and South America,NIC,Nicaragua,2011,All,Age_all,All,643.0,3.2935512,13.27620861,10.89269442
550,CSA,Central and South America,NIC,Nicaragua,2012,All,Age_all,All,706.0,3.47783251,14.12754005,11.80103522
551,CSA,Central and South America,NIC,Nicaragua,2013,All,Age_all,All,753.0,3.52181844,14.50570411,12.42070665
552,CSA,Central and South America,NIC,Nicaragua,2014,All,Age_all,All,698.0,3.1092699,13.1411037,11.36302404
553,CSA,Central and South America,NIC,Nicaragua,2020,All,Age_all,All,675.0,2.00409727,11.34321779,10.1893652
554,CSA,Central and South America,NIC,Nicaragua,2019,All,Age_all,All,690.0,2.83752108,11.50881475,10.54159024
555,CSA,Central and South America,NIC,Nicaragua,2018,All,Age_all,All,630.0,2.67686424,10.61497467,9.74402448
556,CSA,Central and South America,NIC,Nicaragua,2017,All,Age_all,All,712.0,2.98833207,12.36063973,11.15140444
557,CSA,Central and South America,NIC,Nicaragua,2016,All,Age_all,All,791.0,3.33220996,14.09362773,12.54764058
558,CSA,Central and South America,NIC,Nicaragua,2015,All,Age_all,All,772.0,3.45274833,14.42363674,12.40511374
559,CSA,Central and South America,NIC,Nicaragua,2021,All,Age_all,All,771.0,2.16184388,12.67227027,11.50336783
560,EU,Europe,MKD,North Macedonia,2010,All,Age_all,All,77.0,0.40286716,3.55052249,3.74695134
561,EU,Europe,MKD,North Macedonia,2011,All,Age_all,All,61.0,0.313383,2.99353935,2.96326667
562,EU,Europe,MKD,North Macedonia,2012,All,Age_all,All,82.0,0.40727128,3.6729251,3.9785662
563,EU,Europe,MKD,North Macedonia,2013,All,Age_all,All,53.0,0.2759267,2.6977426,2.56778965
564,EU,Europe,MKD,North Macedonia,2021,All,Age_all,All,96.0,0.33665311,4.08500215,5.2267284
565,EU,Europe,MKD,North Macedonia,2020,All,Age_all,All,83.0,0.32226752,3.57802181,4.00476519
566,EU,Europe,MKD,North Macedonia,2019,All,Age_all,All,40.0,0.19563729,1.66396838,1.92613837
567,EU,Europe,MKD,North Macedonia,2018,All,Age_all,All,57.0,0.28894409,2.56059195,2.74537777
568,EU,Europe,MKD,North Macedonia,2017,All,Age_all,All,108.0,0.53154838,4.54916333,5.20606873
569,EU,Europe,MKD,North Macedonia,2016,All,Age_all,All,104.0,0.50927966,4.4925548,5.0181183
570,EU,Europe,MKD,North Macedonia,2015,All,Age_all,All,41.0,0.20038121,1.85771417,1.9804601
571,CSA,Central and South America,PAN,Panama,2010,All,Age_all,All,1321.0,7.98573328,37.38882294,36.26443886
572,CSA,Central and South America,PAN,Panama,2011,All,Age_all,All,1186.0,7.24628826,33.18421353,31.99798839
573,CSA,Central and South America,PAN,Panama,2012,All,Age_all,All,1168.0,6.73198847,31.6409021,30.97628882
574,CSA,Central and South America,PAN,Panama,2013,All,Age_all,All,1254.0,7.05802893,33.28509009,32.69511802
575,CSA,Central and South America,PAN,Panama,2014,All,Age_all,All,1260.0,6.9341258,32.60630103,32.29681077
576,CSA,Central and South America,PAN,Panama,2019,All,Age_all,All,1066.0,5.31697342,24.59454765,25.10338663
577,CSA,Central and South America,PAN,Panama,2018,All,Age_all,All,1151.0,5.836714,27.0766538,27.55652619
578,CSA,Central and South America,PAN,Panama,2017,All,Age_all,All,1261.0,6.47264141,30.37921442,30.70540369
579,CSA,Central and South America,PAN,Panama,2016,All,Age_all,All,1187.0,6.28641034,29.25656148,29.40245395
580,CSA,Central and South America,PAN,Panama,2015,All,Age_all,All,1169.0,6.42943571,29.69930594,29.45707016
581,CSA,Central and South America,PAN,Panama,2021,All,Age_all,All,1127.0,4.56959818,24.89038549,25.72132101
582,CSA,Central and South America,PRY,Paraguay,2010,All,Age_all,All,1180.0,4.50846292,24.2796542,18.88598308
583,CSA,Central and South America,PRY,Paraguay,2011,All,Age_all,All,1225.0,4.76727895,24.68656742,19.34014275
584,CSA,Central and South America,PRY,Paraguay,2012,All,Age_all,All,1089.0,4.2444557,21.66864541,16.95862019
585,CSA,Central and South America,PRY,Paraguay,2013,All,Age_all,All,1394.0,5.03394482,26.95726576,21.41230264
586,CSA,Central and South America,PRY,Paraguay,2014,All,Age_all,All,941.0,3.4884152,17.11069613,14.25859978
587,CSA,Central and South America,PRY,Paraguay,2020,All,Age_all,All,1070.0,3.03434194,16.94053974,15.00167262
588,CSA,Central and South America,PRY,Paraguay,2019,All,Age_all,All,1037.0,3.2043755,16.93312389,14.72041991
589,CSA,Central and South America,PRY,Paraguay,2018,All,Age_all,All,951.0,3.04242114,15.88672308,13.67152066
590,CSA,Central and South America,PRY,Paraguay,2017,All,Age_all,All,858.0,2.95647979,14.56094319,12.49442811
591,CSA,Central and South America,PRY,Paraguay,2016,All,Age_all,All,1109.0,3.54143382,19.49450114,16.36206762
592,CSA,Central and South America,PRY,Paraguay,2015,All,Age_all,All,977.0,3.41119374,17.51404099,14.60662432
593,CSA,Central and South America,PRY,Paraguay,2021,All,Age_all,All,969.0,1.82571832,14.89536879,13.42172558
594,CSA,Central and South America,PER,Peru,2010,All,Age_all,All,9836.0,9.90194697,41.67794958,33.88490583
595,CSA,Central and South America,PER,Peru,2011,All,Age_all,All,8698.0,8.98071284,35.34975409,29.72220299
596,CSA,Central and South America,PER,Peru,2012,All,Age_all,All,9915.0,10.12240814,39.09477145,33.60243751
597,CSA,Central and South America,PER,Peru,2013,All,Age_all,All,10049.0,10.19003002,38.10604725,33.75093836
598,CSA,Central and South America,PER,Peru,2014,All,Age_all,All,10321.0,10.69988285,37.67923271,34.30002281
599,CSA,Central and South America,PER,Peru,2020,All,Age_all,All,7032.0,3.00516673,19.98700701,21.32728114
600,CSA,Central and South America,PER,Peru,2019,All,Age_all,All,8424.0,6.34466345,24.87912864,25.91166601
601,CSA,Central and South America,PER,Peru,2018,All,Age_all,All,8187.0,6.51883112,25.22066061,25.59296464
602,CSA,Central and South America,PER,Peru,2017,All,Age_all,All,10066.0,8.30925691,32.20766936,32.01216322
603,CSA,Central and South America,PER,Peru,2016,All,Age_all,All,6819.0,7.01247416,22.81482747,22.04938545
604,CSA,Central and South America,PER,Peru,2015,All,Age_all,All,7416.0,7.70573566,25.98907871,24.33810751
605,EU,Europe,POL,Poland,2010,All,Age_all,All,3019.0,0.79766856,5.42195449,7.93588144
606,EU,Europe,POL,Poland,2011,All,Age_all,All,3321.0,0.88441842,5.83873475,8.72775277
607,EU,Europe,POL,Poland,2012,All,Age_all,All,2770.0,0.71987692,4.71149467,7.27814774
608,EU,Europe,POL,Poland,2013,All,Age_all,All,2218.0,0.57266493,3.73813313,5.83198744
609,EU,Europe,POL,Poland,2014,All,Age_all,All,2162.0,0.57428672,3.56549917,5.68855244
610,EU,Europe,POL,Poland,2020,All,Age_all,All,1890.0,0.39593175,2.79111593,4.98289798
611,EU,Europe,POL,Poland,2019,All,Age_all,All,1929.0,0.47082197,2.84814209,5.08325309
612,EU,Europe,POL,Poland,2018,All,Age_all,All,2099.0,0.50676002,3.16770159,5.53123289
613,EU,Europe,POL,Poland,2017,All,Age_all,All,2154.0,0.53468768,3.25809882,5.67404762
614,EU,Europe,POL,Poland,2016,All,Age_all,All,2142.0,0.55204905,3.38826358,5.64326072
615,EU,Europe,POL,Poland,2015,All,Age_all,All,2107.0,0.53352443,3.43009962,5.54742472
616,EU,Europe,POL,Poland,2021,All,Age_all,All,2463.0,0.47409421,3.54167506,6.52671427
617,EU,Europe,PRT,Portugal,2010,All,Age_all,All,2731.0,2.57054649,13.80572909,25.8296999
618,EU,Europe,PRT,Portugal,2011,All,Age_all,All,2340.0,2.26737595,11.88248801,22.16421219
619,EU,Europe,PRT,Portugal,2012,All,Age_all,All,2403.0,2.22563884,11.47602357,22.8534061
620,EU,Europe,PRT,Portugal,2013,All,Age_all,All,2497.0,2.33635241,11.54800204,23.87806789
621,EU,Europe,PRT,Portugal,2014,All,Age_all,All,2276.0,2.16310742,10.39394241,21.88238086
622,EU,Europe,PRT,Portugal,2019,All,Age_all,All,1938.0,1.72521231,7.55726811,18.95134521
623,EU,Europe,PRT,Portugal,2018,All,Age_all,All,2145.0,1.88865311,8.67899168,20.85800396
624,EU,Europe,PRT,Portugal,2017,All,Age_all,All,2096.0,1.90215172,8.29916835,20.34892188
625,EU,Europe,PRT,Portugal,2016,All,Age_all,All,2079.0,1.87347932,8.77998784,20.13471275
626,EU,Europe,PRT,Portugal,2015,All,Age_all,All,2071.0,1.90136061,9.31435559,19.99406067
627,EU,Europe,ROU,Romania,2010,All,Age_all,All,2628.0,1.01184724,9.48464077,12.26243973
628,EU,Europe,ROU,Romania,2011,All,Age_all,All,2382.0,0.94734707,8.74183142,11.15461191
629,EU,Europe,ROU,Romania,2012,All,Age_all,All,2534.0,0.99162946,9.29082925,12.63198908
630,EU,Europe,ROU,Romania,2013,All,Age_all,All,2466.0,0.99646429,8.65832211,12.33697409
631,EU,Europe,ROU,Romania,2014,All,Age_all,All,2766.0,1.08485478,9.43141246,13.8880165
632,EU,Europe,ROU,Romania,2019,All,Age_all,All,4372.0,1.68225666,12.58377434,22.56418885
633,EU,Europe,ROU,Romania,2018,All,Age_all,All,3842.0,1.45001378,11.77327163,19.71890551
634,EU,Europe,ROU,Romania,2017,All,Age_all,All,3462.0,1.31975709,10.80623762,17.66963629
635,EU,Europe,ROU,Romania,2016,All,Age_all,All,3270.0,1.26546029,10.48996919,16.59357375
636,EU,Europe,ROU,Romania,2015,All,Age_all,All,2870.0,1.0983796,9.61766624,14.48054428
637,EU,Europe,RUS,Russian Federation,2010,All,Age_all,All,34873.0,1.71913852,21.28856311,24.41241153
638,EU,Europe,RUS,Russian Federation,2011,All,Age_all,All,34949.0,1.81485367,21.2769442,24.44654311
639,EU,Europe,RUS,Russian Federation,2012,All,Age_all,All,33236.0,1.74345013,20.17259721,23.20921682
640,EU,Europe,RUS,Russian Federation,2013,All,Age_all,All,32936.0,1.75958124,19.89812673,22.95079795
641,EU,Europe,RUS,Russian Federation,2014,All,Age_all,All,33253.0,1.77062351,20.2096388,23.1716931
642,EU,Europe,RUS,Russian Federation,2019,All,Age_all,All,33994.0,1.89033352,19.64528366,23.16225252
643,EU,Europe,RUS,Russian Federation,2018,All,Age_all,All,35670.0,1.95034201,21.08666578,24.47609391
644,EU,Europe,RUS,Russian Federation,2017,All,Age_all,All,36045.0,1.97385174,21.42007545,24.7680751
645,EU,Europe,RUS,Russian Federation,2016,All,Age_all,All,36406.0,1.92520948,21.77675098,25.05999244
646,EU,Europe,RUS,Russian Federation,2015,All,Age_all,All,35516.0,1.86089793,21.02303904,24.2585688
647,NAC,North America and the Caribbean,LCA,Saint Lucia,2010,All,Age_all,All,44.0,4.03299725,22.61344846,25.27500934
648,NAC,North America and the Caribbean,LCA,Saint Lucia,2011,All,Age_all,All,32.0,3.30237358,17.36638749,18.22904799
649,NAC,North America and the Caribbean,LCA,Saint Lucia,2012,All,Age_all,All,43.0,3.73588184,20.84696161,24.34247025
650,NAC,North America and the Caribbean,LCA,Saint Lucia,2013,All,Age_all,All,47.0,4.30009149,23.48144067,26.47693408
651,NAC,North America and the Caribbean,LCA,Saint Lucia,2014,All,Age_all,All,53.0,4.07066052,24.63049979,29.72584915
652,NAC,North America and the Caribbean,LCA,Saint Lucia,2020,All,Age_all,All,30.0,2.35663786,14.58716824,16.33746671
653,NAC,North America and the Caribbean,LCA,Saint Lucia,2019,All,Age_all,All,37.0,2.85935085,15.91575553,20.24180754
654,NAC,North America and the Caribbean,LCA,Saint Lucia,2018,All,Age_all,All,45.0,3.94390885,20.04636513,24.74036363
655,NAC,North America and the Caribbean,LCA,Saint Lucia,2017,All,Age_all,All,38.0,3.20945946,17.84661526,20.99981211
656,NAC,North America and the Caribbean,LCA,Saint Lucia,2016,All,Age_all,All,44.0,3.85288967,20.71916232,24.44118562
657,NAC,North America and the Caribbean,LCA,Saint Lucia,2015,All,Age_all,All,36.0,3.26382593,17.43999388,20.09758494
658,NAC,North America and the Caribbean,VCT,Saint Vincent and the Grenadines,2010,All,Age_all,All,59.0,7.16889429,54.23287172,54.50094684
659,NAC,North America and the Caribbean,VCT,Saint Vincent and the Grenadines,2011,All,Age_all,All,53.0,6.09195402,47.70936693,48.93090587
660,NAC,North America and the Caribbean,VCT,Saint Vincent and the Grenadines,2012,All,Age_all,All,79.0,9.1967404,69.6442884,72.85470558
661,NAC,North America and the Caribbean,VCT,Saint Vincent and the Grenadines,2013,All,Age_all,All,79.0,8.67178924,67.90986905,72.72928136
662,NAC,North America and the Caribbean,VCT,Saint Vincent and the Grenadines,2014,All,Age_all,All,77.0,7.73869347,64.9048557,70.73240187
663,NAC,North America and the Caribbean,VCT,Saint Vincent and the Grenadines,2021,All,Age_all,All,60.0,5.84225901,44.59529196,53.92628277
664,NAC,North America and the Caribbean,VCT,Saint Vincent and the Grenadines,2020,All,Age_all,All,64.0,6.20756547,50.93310017,57.68884082
665,NAC,North America and the Caribbean,VCT,Saint Vincent and the Grenadines,2019,All,Age_all,All,45.0,4.64396285,34.03677725,40.69120799
666,NAC,North America and the Caribbean,VCT,Saint Vincent and the Grenadines,2018,All,Age_all,All,36.0,3.87931034,29.1060984,32.66461606
667,NAC,North America and the Caribbean,VCT,Saint Vincent and the Grenadines,2017,All,Age_all,All,45.0,5.07900677,36.22857246,40.9735311
668,NAC,North America and the Caribbean,VCT,Saint Vincent and the Grenadines,2016,All,Age_all,All,70.0,7.58396533,55.388828,63.95088572
669,NAC,North America and the Caribbean,VCT,Saint Vincent and the Grenadines,2015,All,Age_all,All,53.0,6.02957907,42.32677484,48.55792135
670,EU,Europe,SRB,Serbia,2010,All,Age_all,All,499.0,0.4834756,4.23558869,6.84364507
671,EU,Europe,SRB,Serbia,2011,All,Age_all,All,498.0,0.48380046,4.0437624,6.88406393
672,EU,Europe,SRB,Serbia,2012,All,Age_all,All,534.0,0.52148438,4.09716399,7.41761756
673,EU,Europe,SRB,Serbia,2013,All,Age_all,All,672.0,0.66999003,5.03279876,9.38006167
674,EU,Europe,SRB,Serbia,2014,All,Age_all,All,639.0,0.63112981,4.82362275,8.95988621
675,EU,Europe,SRB,Serbia,2021,All,Age_all,All,1185.0,0.86735665,8.11494222,17.33894462
676,EU,Europe,SRB,Serbia,2020,All,Age_all,All,919.0,0.78647839,6.4286899,13.32052785
677,EU,Europe,SRB,Serbia,2019,All,Age_all,All,816.0,0.80427369,5.74955615,11.74906249
678,EU,Europe,SRB,Serbia,2018,All,Age_all,All,758.0,0.74565934,5.65025498,10.85554902
679,EU,Europe,SRB,Serbia,2017,All,Age_all,All,669.0,0.64499335,4.88521855,9.5287499
680,EU,Europe,SRB,Serbia,2016,All,Age_all,All,656.0,0.65057421,4.90530697,9.29399367
681,EU,Europe,SRB,Serbia,2015,All,Age_all,All,673.0,0.64912518,5.08910735,9.48504119
682,EU,Europe,SRB,Serbia,2022,All,Age_all,All,1290.0,1.18128623,8.89346935,19.35643892
683,AF,Africa,SYC,Seychelles,2010,All,Age_all,All,54.0,8.13253012,69.1514344,59.16900421
684,AF,Africa,SYC,Seychelles,2011,All,Age_all,All,34.0,4.94186047,31.96595196,38.88380604
685,AF,Africa,SYC,Seychelles,2012,All,Age_all,All,51.0,7.83410138,56.72024823,57.75568214
686,AF,Africa,SYC,Seychelles,2013,All,Age_all,All,60.0,8.36820084,69.70668054,66.70446586
687,AF,Africa,SYC,Seychelles,2014,All,Age_all,All,83.0,11.44827586,100.1358741,90.85038146
688,AF,Africa,SYC,Seychelles,2021,All,Age_all,All,23.0,2.48648649,27.5955884,23.17193576
689,AF,Africa,SYC,Seychelles,2020,All,Age_all,All,25.0,3.74251497,26.75058977,25.39050598
690,AF,Africa,SYC,Seychelles,2019,All,Age_all,All,42.0,5.28301887,42.44938434,43.02176697
691,AF,Africa,SYC,Seychelles,2017,All,Age_all,All,48.0,6.36604775,48.49868997,49.7832355
692,AF,Africa,SYC,Seychelles,2016,All,Age_all,All,55.0,7.40242261,53.65667488,57.46525964
693,AF,Africa,SYC,Seychelles,2015,All,Age_all,All,49.0,6.97012802,47.1515432,51.59089473
694,AS,Asia,SGP,Singapore,2010,All,Age_all,All,253.0,1.53566009,5.70859639,6.70785057
695,AS,Asia,SGP,Singapore,2011,All,Age_all,All,233.0,1.37975958,5.06963595,6.14889294
696,AS,Asia,SGP,Singapore,2012,All,Age_all,All,229.0,1.32576854,4.66884828,5.99759049
697,AS,Asia,SGP,Singapore,2013,All,Age_all,All,201.0,1.12857945,4.05260288,5.22790683
698,AS,Asia,SGP,Singapore,2014,All,Age_all,All,207.0,1.13505511,3.95429028,5.34781601
699,AS,Asia,SGP,Singapore,2020,All,Age_all,All,209.0,0.99594949,2.96228051,5.16788198
700,AS,Asia,SGP,Singapore,2019,All,Age_all,All,246.0,1.21253943,3.71746264,6.10996598
701,AS,Asia,SGP,Singapore,2018,All,Age_all,All,202.0,1.00522518,3.43120275,5.05722804
702,AS,Asia,SGP,Singapore,2017,All,Age_all,All,183.0,0.92597278,3.16224866,4.61445823
703,AS,Asia,SGP,Singapore,2016,All,Age_all,All,180.0,0.95460331,3.20601743,4.57600865
704,AS,Asia,SGP,Singapore,2015,All,Age_all,All,196.0,1.05150215,3.59045572,5.02217701
705,AS,Asia,SGP,Singapore,2022,All,Age_all,All,237.0,0.92628781,3.13153852,5.81846535
706,AS,Asia,SGP,Singapore,2021,All,Age_all,All,157.0,0.67468844,2.33802091,3.9379539
707,EU,Europe,SVK,Slovakia,2010,All,Age_all,All,397.0,0.74281972,5.05898533,7.30985538
708,EU,Europe,SVK,Slovakia,2012,All,Age_all,All,220.0,0.41955108,2.97746336,4.06836405
709,EU,Europe,SVK,Slovakia,2013,All,Age_all,All,357.0,0.68543123,4.28816696,6.59475551
710,EU,Europe,SVK,Slovakia,2014,All,Age_all,All,404.0,0.78683416,4.78266823,7.45573297
711,EU,Europe,SVK,Slovakia,2019,All,Age_all,All,856.0,1.60799489,8.49770077,15.69447982
712,EU,Europe,SVK,Slovakia,2018,All,Age_all,All,717.0,1.32061223,7.44998361,13.16376374
713,EU,Europe,SVK,Slovakia,2017,All,Age_all,All,709.0,1.31505731,7.59678758,13.03492966
714,EU,Europe,SVK,Slovakia,2016,All,Age_all,All,553.0,1.0563313,6.14108275,10.18266654
715,EU,Europe,SVK,Slovakia,2021,All,Age_all,All,1162.0,1.5817917,11.07647914,21.38107778
716,EU,Europe,SVK,Slovakia,2020,All,Age_all,All,622.0,1.05264939,6.07762435,11.39239834
717,EU,Europe,SVN,Slovenia,2010,All,Age_all,All,94.0,0.50513193,2.42304473,4.58701942
718,EU,Europe,SVN,Slovenia,2011,All,Age_all,All,84.0,0.44922188,2.08488715,4.09257801
719,EU,Europe,SVN,Slovenia,2012,All,Age_all,All,116.0,0.60237836,2.67734448,5.64130446
720,EU,Europe,SVN,Slovenia,2013,All,Age_all,All,116.0,0.59997931,2.57720343,5.63349091
721,EU,Europe,SVN,Slovenia,2014,All,Age_all,All,151.0,0.79953405,3.17229636,7.32432651
722,EU,Europe,SVN,Slovenia,2020,All,Age_all,All,150.0,0.62458361,2.7483935,7.1424286
723,EU,Europe,SVN,Slovenia,2019,All,Age_all,All,104.0,0.50514863,1.74404439,5.06041848
724,EU,Europe,SVN,Slovenia,2018,All,Age_all,All,140.0,0.6834269,2.45570038,6.77509398
725,EU,Europe,SVN,Slovenia,2017,All,Age_all,All,128.0,0.62411624,2.64818783,6.19506418
726,EU,Europe,SVN,Slovenia,2016,All,Age_all,All,147.0,0.74660978,2.78918526,7.12126152
727,EU,Europe,SVN,Slovenia,2015,All,Age_all,All,159.0,0.80165373,3.12839811,7.70693484
728,EU,Europe,ESP,Spain,2010,All,Age_all,All,6729.0,1.76130162,7.3646026,14.60513681
729,EU,Europe,ESP,Spain,2011,All,Age_all,All,6641.0,1.71199064,7.21521421,14.39778391
730,EU,Europe,ESP,Spain,2012,All,Age_all,All,6771.0,1.68035736,6.8756376,14.47834374
731,EU,Europe,ESP,Spain,2013,All,Age_all,All,6443.0,1.65027829,6.38525817,13.82818742
732,EU,Europe,ESP,Spain,2014,All,Age_all,All,6730.0,1.70022484,6.49283649,14.48709849
733,EU,Europe,ESP,Spain,2021,All,Age_all,All,6133.0,1.3606393,4.6401511,12.95759806
734,EU,Europe,ESP,Spain,2020,All,Age_all,All,6186.0,1.25279479,4.89024591,13.06284585
735,EU,Europe,ESP,Spain,2019,All,Age_all,All,6367.0,1.52064829,5.07193109,13.51650853
736,EU,Europe,ESP,Spain,2018,All,Age_all,All,6660.0,1.55708979,5.47846423,14.25244757
737,EU,Europe,ESP,Spain,2017,All,Age_all,All,7059.0,1.66280743,5.870547,15.16992182
738,EU,Europe,ESP,Spain,2016,All,Age_all,All,7262.0,1.76858389,6.24070978,15.63386799
739,EU,Europe,ESP,Spain,2015,All,Age_all,All,7783.0,1.84183374,6.9276582,16.77003954
740,EU,Europe,SWE,Sweden,2010,All,Age_all,All,1995.0,2.20395718,8.03046696,21.27290676
741,EU,Europe,SWE,Sweden,2011,All,Age_all,All,2070.0,2.30150877,7.86300654,21.9065863
742,EU,Europe,SWE,Sweden,2012,All,Age_all,All,2243.0,2.43830851,8.73644058,23.56247128
743,EU,Europe,SWE,Sweden,2013,All,Age_all,All,2308.0,2.55013535,8.68248313,24.04071881
744,EU,Europe,SWE,Sweden,2014,All,Age_all,All,2143.0,2.40618895,7.89476464,22.10164809
745,EU,Europe,SWE,Sweden,2018,All,Age_all,All,2312.0,2.50623306,7.84196371,22.72188195
746,EU,Europe,SWE,Sweden,2017,All,Age_all,All,2162.0,2.3480858,7.61621576,21.49597361
747,EU,Europe,SWE,Sweden,2016,All,Age_all,All,2074.0,2.27734405,7.29706131,20.90075818
748,EU,Europe,SWE,Sweden,2015,All,Age_all,All,2347.0,2.5790642,8.81517128,24.20558472
749,EU,Europe,SWE,Sweden,2022,All,Age_all,All,2643.0,2.78729844,8.14049274,25.20277362
750,EU,Europe,SWE,Sweden,2021,All,Age_all,All,2428.0,2.63686617,7.5530665,23.31071595
751,EU,Europe,SWE,Sweden,2020,All,Age_all,All,2312.0,2.34359161,7.43311712,22.33073793
752,EU,Europe,SWE,Sweden,2019,All,Age_all,All,2170.0,2.43066446,7.25076234,21.1112351
753,EU,Europe,CHE,Switzerland,2010,All,Age_all,All,749.0,1.19554981,4.50750402,9.57199508
754,EU,Europe,CHE,Switzerland,2011,All,Age_all,All,809.0,1.30296832,4.81605114,10.2244604
755,EU,Europe,CHE,Switzerland,2012,All,Age_all,All,776.0,1.2092313,4.3728604,9.70380753
756,EU,Europe,CHE,Switzerland,2013,All,Age_all,All,797.0,1.22688998,4.40577458,9.85246581
757,EU,Europe,CHE,Switzerland,2014,All,Age_all,All,787.0,1.23232545,4.21021488,9.59054117
758,EU,Europe,CHE,Switzerland,2020,All,Age_all,All,876.0,1.14968174,3.89845533,10.12175922
759,EU,Europe,CHE,Switzerland,2019,All,Age_all,All,854.0,1.25995869,3.70894154,9.95885849
760,EU,Europe,CHE,Switzerland,2018,All,Age_all,All,849.0,1.26550203,3.85002023,9.97142582
761,EU,Europe,CHE,Switzerland,2017,All,Age_all,All,842.0,1.25726061,3.94217004,9.96232655
762,EU,Europe,CHE,Switzerland,2016,All,Age_all,All,792.0,1.21913675,3.91437927,9.45859345
763,EU,Europe,CHE,Switzerland,2015,All,Age_all,All,875.0,1.29426382,4.49424283,10.56457448
764,EU,Europe,CHE,Switzerland,2021,All,Age_all,All,926.0,1.30070794,3.83322993,10.62475633
765,AS,Asia,THA,Thailand,2010,All,Age_all,All,42693.0,10.3792323,63.63301645,67.02018643
766,AS,Asia,THA,Thailand,2011,All,Age_all,All,42600.0,10.27322931,61.58539962,66.37478314
767,AS,Asia,THA,Thailand,2012,All,Age_all,All,44507.0,10.72093578,62.62285601,69.25395578
768,AS,Asia,THA,Thailand,2013,All,Age_all,All,43590.0,10.23083332,58.97164498,67.4545369
769,AS,Asia,THA,Thailand,2014,All,Age_all,All,42711.0,9.80455622,55.75046724,65.75443628
770,AS,Asia,THA,Thailand,2019,All,Age_all,All,35344.0,7.14974946,40.51812012,53.91334394
771,AS,Asia,THA,Thailand,2018,All,Age_all,All,38347.0,8.30348752,45.03515261,58.62889091
772,AS,Asia,THA,Thailand,2017,All,Age_all,All,38227.0,8.34632432,46.02520472,58.62605477
773,AS,Asia,THA,Thailand,2016,All,Age_all,All,38669.0,8.24349532,47.71126343,59.4784206
774,AS,Asia,THA,Thailand,2015,All,Age_all,All,44420.0,9.96044524,56.14081032,68.30966534
775,AS,Asia,TUR,T?rkiye,2010,All,Age_all,All,5201.0,1.76603815,7.85797958,7.11081093
776,AS,Asia,TUR,T?rkiye,2011,All,Age_all,All,5304.0,1.69864435,7.7418537,7.14597239
777,AS,Asia,TUR,T?rkiye,2012,All,Age_all,All,5889.0,1.83476806,8.35708463,7.83363519
